,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
329,Flamengo,Meia,Andreas Pereira,9.59,0.36,4.0,4.69,10,28,,,,1.0,2.0,4.0,,,13.0,,,,,1.0,,,,,1.0,,89274,262,4,0.0
330,Palmeiras,Atacante,Dudu,10.58,-0.15,1.0,3.0,15,28,,,,1.0,,3.0,,,22.0,,,,,1.0,,,,,1.0,,68920,275,5,0.0
331,Atlético-MG,Lateral,Guga,7.89,-0.81,-1.7,3.29,18,28,,,,,,,,,12.0,,,,,1.0,,,,,3.0,,101319,282,2,0.0
332,Internacional,Meia,Edenílson,17.13,0.66,0.3,4.92,23,28,,,,,1.0,2.0,,,5.0,,,,,,,,,,2.0,,63289,285,4,0.0
333,Bahia,Atacante,Gilberto,14.74,1.16,10.2,4.55,25,28,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,61188,265,5,0.0
334,Santos,Atacante,Marinho,17.06,0.76,6.0,5.03,19,28,,,,2.0,3.0,3.0,,1.0,8.0,,,,,2.0,,,,,2.0,,68952,277,5,0.0
335,Atlético-MG,Goleiro,Everson,11.66,0.12,2.5,4.04,27,28,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,72294,282,1,0.0
336,Flamengo,Zagueiro,Willian Arão,11.27,0.75,5.6,3.85,25,29,,,,,,,,,4.0,,1.0,,,1.0,,,,,,,78478,262,3,0.0
337,Palmeiras,Atacante,Dudu,10.43,-0.15,0.7,2.86,16,29,,,,,,3.0,,,8.0,,,,,,,,,,,,68920,275,5,0.0
338,Palmeiras,Goleiro,Weverton,14.21,0.54,3.0,3.5,15,29,,,,,,,,,,,,,4.0,,,,,1.0,,,71631,275,1,0.0
339,Ceará,Meia,Fernando Sobral,12.71,0.75,6.0,3.82,26,29,,,,,2.0,,,,6.0,,,,,5.0,,,,,,,84428,354,4,0.0
340,Bragantino,Atacante,Artur,16.32,0.0,0.0,6.25,21,29,,,,,,,,,,,,,,,,,,,,,95799,280,5,0.0
341,Palmeiras,Técnico,Abel Ferreira,12.25,-0.03,5.42,4.21,28,29,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
342,Fortaleza,Meia,Éderson,12.32,-0.22,-1.1,5.13,28,29,,,,,,3.0,,,1.0,,,,,1.0,,,1.0,,3.0,,103099,356,4,0.0
343,Bragantino,Lateral,Aderlan,11.76,-1.38,-0.6,4.53,20,29,,,,,,,,,6.0,,,,,1.0,,,,,2.0,,88423,280,2,0.0
344,Corinthians,Atacante,Róger Guedes,16.58,1.38,10.5,6.14,10,29,1.0,,,,3.0,4.0,,,14.0,,,,,,,,,,1.0,,89898,264,5,0.0
345,Palmeiras,Meia,Raphael Veiga,17.0,3.17,22.2,6.17,25,29,2.0,,,1.0,,1.0,,,5.0,,,,,5.0,,,,,,,94509,275,4,0.0
346,Palmeiras,Zagueiro,Gustavo Gómez,10.11,-0.05,1.3,3.1,17,29,,,,,,4.0,,,2.0,,,,,1.0,,,,,3.0,,71684,275,3,0.0
347,Corinthians,Lateral,Fagner,12.52,1.17,8.1,3.78,26,29,,,,,1.0,2.0,,,17.0,,1.0,,,3.0,,,,,,,42500,264,2,0.0
348,Fluminense,Goleiro,Marcos Felipe,14.12,1.2,7.5,3.91,26,30,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,85004,266,1,0.0
349,Atlético-MG,Atacante,Hulk,20.65,0.47,3.2,6.73,27,30,,,,2.0,,1.0,,,12.0,,,,,2.0,,,,,1.0,,39148,282,5,0.0
350,Flamengo,Meia,Everton Ribeiro,7.25,-0.3,-2.4,3.54,16,30,,,,1.0,,5.0,,,11.0,,,,,1.0,,1.0,,,2.0,,51772,262,4,0.0
351,Corinthians,Meia,Giuliano,9.36,0.31,2.2,3.63,15,30,,,,,1.0,3.0,,,6.0,,,,,2.0,,,,,3.0,,51548,264,4,0.0
352,Atlético-MG,Meia,Zaracho,8.39,-0.42,2.6,3.64,24,30,,,,,1.0,1.0,,,7.0,,,,,3.0,,,,,2.0,,100079,282,4,0.0
353,Atlético-MG,Lateral,Guilherme Arana,11.31,1.89,13.0,6.03,19,30,1.0,,,,,2.0,,,10.0,,1.0,,,3.0,,,1.0,,2.0,,87228,282,2,0.0
354,Bragantino,Lateral,Aderlan,11.98,0.22,0.9,4.36,21,30,,,,1.0,,1.0,,1.0,23.0,,,,,2.0,,,,,,,88423,280,2,0.0
355,Flamengo,Atacante,Bruno Henrique,17.7,-0.43,3.4,6.95,18,30,,,,1.0,1.0,2.0,,2.0,6.0,,,,,3.0,,,,,2.0,,90285,262,5,0.0
356,Flamengo,Zagueiro,Willian Arão,11.01,-0.26,3.5,3.84,26,30,,,,1.0,,,,,2.0,,,,,3.0,,,,,1.0,,78478,262,3,0.0
357,Atlético-MG,Zagueiro,Junior Alonso,9.36,0.58,7.1,4.61,17,30,,,,1.0,1.0,,,,4.0,,1.0,,,3.0,,,1.0,,1.0,,88312,282,3,0.0
358,Flamengo,Atacante,Gabriel,18.9,1.78,21.2,7.0,11,30,,2.0,,2.0,1.0,2.0,,2.0,6.0,,,,,,,,1.0,,,,83257,262,5,21.2
359,Flamengo,Técnico,Renato Gaúcho,14.81,-0.24,4.32,5.27,18,30,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
360,Palmeiras,Técnico,Abel Ferreira,13.21,0.68,9.13,4.45,30,31,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
361,Corinthians,Lateral,Fagner,12.54,0.15,6.1,3.96,28,31,,,,,,1.0,,,9.0,,,,,7.0,,,,,1.0,,42500,264,2,0.0
362,Fortaleza,Meia,Éderson,13.77,1.45,7.3,5.2,29,31,,,,,,2.0,,,2.0,,,,,7.0,,,,,1.0,,103099,356,4,0.0
363,Santos,Atacante,Marinho,18.7,1.95,14.5,5.45,21,31,1.0,,,,,3.0,,1.0,10.0,1.0,,,,6.0,,,,,1.0,,68952,277,5,0.0
364,Atlético-MG,Atacante,Hulk,22.18,1.53,11.0,6.88,28,31,1.0,,,1.0,2.0,,,,3.0,,,,,1.0,,,,,1.0,,39148,282,5,0.0
365,Flamengo,Zagueiro,Willian Arão,11.01,0.0,0.0,3.84,26,31,,,,,,,,,,,,,,,,,,,,,78478,262,3,0.0
366,Flamengo,Atacante,Bruno Henrique,17.56,-0.14,3.6,6.68,19,31,,,,,1.0,,,,,,,,,1.0,,,,,,,90285,262,5,3.6
367,Palmeiras,Goleiro,Weverton,15.13,-0.17,6.5,4.0,17,31,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,71631,275,1,0.0
368,São Paulo,Lateral,Reinaldo,9.78,0.06,-0.3,3.11,23,31,,,,,1.0,,,,16.0,,,,,1.0,,,,,1.0,,78850,276,2,0.0
369,Palmeiras,Meia,Gustavo Scarpa,16.61,3.89,20.9,5.16,27,31,1.0,2.0,,1.0,2.0,2.0,,,9.0,,,,,,,,,,,,87999,275,4,0.0
370,Bragantino,Zagueiro,Fabrício Bruno,10.23,-0.72,-0.6,2.91,25,31,,,,,,,,,6.0,,,,,,,,,,,,90768,280,3,0.0
371,Palmeiras,Meia,Raphael Veiga,15.44,-1.21,7.6,6.63,27,31,1.0,,,,,,,,4.0,,,,,,,,,,,,94509,275,4,0.0
372,Palmeiras,Meia,Raphael Veiga,14.53,-0.91,2.4,6.48,28,32,,,,1.0,,3.0,,,3.0,,,,,,,,,,,,94509,275,4,0.0
373,Bragantino,Atacante,Artur,16.23,1.32,16.2,5.99,24,32,1.0,,,,,2.0,,,9.0,,,,,,,,,,,,95799,280,5,16.2
374,Internacional,Meia,Edenílson,20.01,3.19,17.9,5.09,27,32,2.0,,,1.0,,1.0,,,8.0,,,,,1.0,,,,,,,63289,285,4,0.0
375,Corinthians,Zagueiro,João Victor,8.24,-0.49,1.5,3.81,29,32,,,,,2.0,1.0,,,6.0,,,,,1.0,,,,,2.0,,104250,264,3,0.0
376,Corinthians,Atacante,Róger Guedes,17.59,2.52,14.0,6.29,13,32,1.0,1.0,,,2.0,,,1.0,6.0,,,,,1.0,,,,,1.0,,89898,264,5,0.0
377,Juventude,Atacante,Ricardo Bueno,9.81,-0.21,0.7,6.35,12,32,,,,,1.0,,,,6.0,,,,,1.0,,,,,1.0,,69141,286,5,0.0
378,Atlético-GO,Goleiro,Fernando Miguel,17.22,0.83,5.0,4.81,28,32,,,,,,,,,,,1.0,,,,,,,,,,71571,373,1,0.0
379,Athlético-PR,Meia,Nikão,9.45,-0.59,3.1,4.46,21,32,,,,,,2.0,,,4.0,,,,,3.0,,,,,1.0,,69705,293,4,0.0
380,Flamengo,Zagueiro,Willian Arão,11.86,0.85,8.3,4.01,27,32,,,,,,,,,2.0,,1.0,,,4.0,,,,,1.0,,78478,262,3,0.0
381,Internacional,Lateral,Saravia,7.57,-0.83,2.2,4.28,20,32,,,,,,,,,8.0,,,,,3.0,,,,,,,96725,285,2,0.0
382,Internacional,Técnico,Diego Aguirre,9.41,-0.19,1.79,4.15,26,32,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
383,América-MG,Lateral,Marlon ,6.49,0.32,4.1,5.18,17,32,,,,,,3.0,,,9.0,,,,,4.0,,,,,1.0,,86864,327,2,0.0
384,Atlético-MG,Atacante,Hulk,19.93,-2.25,0.7,6.67,29,33,,,,,1.0,3.0,,1.0,6.0,,,,,,,,,,1.0,,39148,282,5,0.0
385,Atlético-MG,Zagueiro,Nathan Silva,9.35,0.27,8.2,4.09,28,33,,,,,,1.0,,,3.0,,1.0,,,4.0,,,,,2.0,,95794,282,3,0.0
386,Fortaleza,Meia,Yago Pikachu,16.67,-1.03,0.0,5.13,29,33,,,,1.0,1.0,1.0,,,15.0,,,,,,,,,,2.0,,80196,356,4,0.0
387,Palmeiras,Meia,Gustavo Scarpa,13.75,-0.33,4.1,5.1,29,33,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,87999,275,4,0.0
388,Flamengo,Atacante,Bruno Henrique,18.72,-1.46,9.6,7.34,21,33,1.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,90285,262,5,0.0
389,Palmeiras,Goleiro,Weverton,13.93,0.31,2.0,3.58,19,33,,,,,,,,,,,,,4.0,,,,,2.0,,,71631,275,1,0.0
390,Atlético-MG,Atacante,Diego Costa,11.71,-1.85,-1.6,4.37,10,33,,,,,3.0,,,,7.0,,,,,1.0,,,1.0,,3.0,,70316,282,5,-1.6
391,Atlético-GO,Lateral,Igor Cariús,11.7,0.07,6.0,4.3,23,33,,,,,2.0,,,,6.0,,1.0,,,3.0,,,1.0,,2.0,,91639,373,2,0.0
392,Santos,Lateral,Felipe Jonatan,10.18,-0.78,4.9,3.92,29,33,,,,,,2.0,,,1.0,,1.0,,,,,,,,2.0,,101708,277,2,0.0
393,Flamengo,Técnico,Renato Gaúcho,15.55,-0.69,7.45,5.76,21,33,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
394,Fluminense,Zagueiro,Nino,10.03,-0.95,1.6,4.11,22,33,,,,,,1.0,,,4.0,,,,,2.0,,,,,1.0,,91708,266,3,0.0
395,Palmeiras,Meia,Raphael Veiga,13.88,-0.65,0.3,6.27,29,33,,,,,,1.0,,,2.0,,,,,,,,,,,,94509,275,4,0.0
396,Fluminense,Zagueiro,Nino,11.84,1.81,11.6,4.44,23,34,,1.0,,,,2.0,,,4.0,,1.0,,,1.0,,,,,,,91708,266,3,0.0
397,Flamengo,Lateral,Filipe Luís,8.88,-0.62,3.3,4.94,22,34,,,,,,1.0,,,2.0,,,,,4.0,,,,,2.0,,38750,262,2,0.0
398,Internacional,Meia,Edenílson,17.86,0.71,5.1,4.97,29,34,,,,3.0,2.0,2.0,,,6.0,,,,,,,,,,1.0,,63289,285,4,0.0
399,Atlético-MG,Atacante,Hulk,22.54,2.61,15.2,6.95,30,34,2.0,,,,1.0,2.0,,1.0,6.0,,,,,,,,,,3.0,,39148,282,5,0.0
400,Corinthians,Atacante,Róger Guedes,15.97,0.49,4.5,5.9,15,34,,,,3.0,1.0,1.0,,,14.0,,,,,1.0,,,,,,,89898,264,5,0.0
401,Flamengo,Atacante,Gabriel,19.36,0.25,24.6,7.58,14,34,1.0,,1.0,3.0,,2.0,,2.0,3.0,,,,,,,,1.0,,,,83257,262,5,24.6
402,Atlético-MG,Técnico,Cuca,12.95,0.06,5.92,4.84,32,34,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
403,Atlético-MG,Lateral,Guilherme Arana,10.0,0.15,4.8,5.81,21,34,,,,,,1.0,,,7.0,,1.0,,,1.0,,,,,2.0,,87228,282,2,0.0
404,Flamengo,Zagueiro,David Luiz,9.51,-0.82,-1.4,3.87,4,34,,,,,,1.0,,,9.0,,,,,,,,,,2.0,,52827,262,3,0.0
405,Atlético-MG,Goleiro,Everson,12.26,0.02,5.0,4.28,32,34,,,,,,,,,,,1.0,,,,,,,,,,72294,282,1,0.0
406,Fortaleza,Meia,Yago Pikachu,17.29,0.62,3.2,5.07,30,34,,,,,2.0,2.0,,,4.0,,,,,2.0,,,,,2.0,,80196,356,4,0.0
407,Palmeiras,Meia,Raphael Veiga,14.57,0.69,3.9,6.19,30,34,,,,1.0,1.0,5.0,,,6.0,,,,,,,,,,,,94509,275,4,0.0
408,Fortaleza,Atacante,Robson,12.19,-0.75,2.6,3.64,32,35,,,,1.0,2.0,,,2.0,7.0,,,,,2.0,,,,,1.0,,84817,356,5,0.0
409,Atlético-MG,Técnico,Cuca,12.93,-0.02,3.71,4.81,33,35,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
410,Fortaleza,Meia,Yago Pikachu,17.11,-0.18,0.0,4.91,31,35,,,,,1.0,2.0,,,8.0,,,,,2.0,,,1.0,,2.0,,80196,356,4,0.0
411,Atlético-MG,Atacante,Hulk,22.98,0.44,26.8,7.16,31,35,1.0,,1.0,1.0,1.0,3.0,,,6.0,,,,,1.0,,,,,3.0,,39148,282,5,26.8
412,Internacional,Meia,Edenílson,17.69,-0.17,1.6,4.86,30,35,,,,,1.0,1.0,,,12.0,,,,,2.0,,,,,1.0,,63289,285,4,0.0
413,Atlético-MG,Lateral,Guilherme Arana,10.49,0.49,5.9,5.81,22,35,,,,1.0,2.0,4.0,,,9.0,,,,,3.0,,,,,2.0,,87228,282,2,0.0
414,Corinthians,Atacante,Róger Guedes,17.24,1.27,9.1,6.1,16,35,1.0,,,1.0,1.0,1.0,,,9.0,,,,,,,,,,1.0,,89898,264,5,0.0
415,Atlético-MG,Zagueiro,Nathan Silva,9.32,-0.09,4.8,4.22,30,35,,1.0,,,,,,,2.0,,,,,2.0,,,,,4.0,,95794,282,3,0.0
416,Corinthians,Zagueiro,João Victor,8.86,-0.11,4.0,3.79,32,35,,,,1.0,,2.0,,,2.0,,,,,3.0,,,,,2.0,,104250,264,3,0.0
417,Ceará,Meia,Vina,13.36,1.51,11.6,3.77,30,35,1.0,,,1.0,1.0,2.0,,,4.0,,,,,1.0,,,,,,,71162,354,4,0.0
418,Atlético-MG,Lateral,Mariano,7.57,0.06,1.2,3.87,21,35,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,38877,282,2,0.0
419,Atlético-MG,Goleiro,Everson,13.3,1.04,9.0,4.42,33,35,,,,,,,,,,,,1.0,4.0,,,,,2.0,,,72294,282,1,0.0
420,Athlético-PR,Meia,Terans,11.0,-1.65,0.2,5.41,25,36,,,,,2.0,2.0,,,4.0,,,,,,,,1.0,,,,102878,293,4,0.0
421,Atlético-MG,Zagueiro,Junior Alonso,8.4,0.83,1.0,3.96,19,36,,,,1.0,,1.0,,,2.0,,,,,2.0,,,1.0,,1.0,,88312,282,3,0.0
422,Flamengo,Goleiro,Hugo Souza,5.37,-0.71,1.0,5.75,4,36,,,,,,,,,,,,,2.0,,,,,1.0,,,101574,262,1,0.0
423,Atlético-MG,Zagueiro,Nathan Silva,8.4,-0.92,-1.0,4.05,31,36,,,,,1.0,,,,3.0,,,,,1.0,,,1.0,,1.0,,95794,282,3,0.0
424,Atlético-MG,Atacante,Hulk,23.67,0.69,31.2,7.42,32,36,2.0,,,1.0,,2.0,,,6.0,,,,,,,,,,4.0,,39148,282,5,31.2
425,Corinthians,Meia,Renato Augusto,11.53,0.19,3.5,3.72,19,36,,,,2.0,1.0,2.0,,,7.0,,,,,,,,,,,,38398,264,4,0.0
426,Internacional,Meia,Edenílson,17.86,0.17,2.4,4.78,31,36,,,,2.0,1.0,,,,3.0,,,,,,,,,,1.0,,63289,285,4,0.0
427,Bragantino,Atacante,Artur,17.39,1.16,13.1,6.27,25,36,1.0,,,3.0,,5.0,,,10.0,,,,,,,,,,,,95799,280,5,0.0
428,Atlético-MG,Lateral,Guilherme Arana,9.48,-1.01,-0.5,5.54,23,36,,,,,,1.0,,,10.0,,,,,1.0,,,,,2.0,,87228,282,2,0.0
429,Corinthians,Atacante,Róger Guedes,16.34,-0.9,2.9,5.91,17,36,,,,2.0,2.0,,,,11.0,,,,,,,,,,,,89898,264,5,0.0
430,Corinthians,Lateral,Fagner,12.15,0.95,2.9,3.71,33,36,,,,,1.0,,,,14.0,,1.0,,,1.0,,,1.0,,1.0,,42500,264,2,0.0
431,Outros,Técnico,Renato Gaúcho,15.61,0.2,4.17,5.66,23,36,,,,,,,,,,,,,,,,,,,,,41929,1,6,0.0
432,Atlético-MG,Lateral,Guilherme Arana,9.82,0.34,2.7,5.42,24,37,,,,1.0,,1.0,,,10.0,,,,,2.0,,,,,,,87228,282,2,0.0
433,Atlético-MG,Atacante,Hulk,22.09,-1.58,15.2,7.43,33,37,1.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,39148,282,5,15.2
434,Ceará,Meia,Fernando Sobral,12.63,0.12,6.5,3.37,33,37,,,,,,2.0,,,5.0,,,,,7.0,,,,,2.0,,84428,354,4,0.0
435,Cuiabá,Goleiro,Walter,9.22,1.37,8.0,5.15,29,37,,,,,,,,,,,1.0,,3.0,,,,,,,,51413,1371,1,0.0
436,Atlético-MG,Zagueiro,Nathan Silva,8.85,0.45,2.8,4.01,32,37,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,95794,282,3,0.0
437,Atlético-MG,Meia,Zaracho,11.09,2.31,16.4,4.2,30,37,1.0,1.0,,,,1.0,,,1.0,,,,,4.0,,,,,2.0,,100079,282,4,0.0
438,São Paulo,Zagueiro,Arboleda,7.47,-1.96,-4.7,5.0,14,37,,,,,,,,,7.0,,,,,,,,1.0,,4.0,,91573,276,3,0.0
439,Flamengo,Lateral,Matheuzinho,7.3,-2.32,-2.1,4.22,27,37,,,,,,1.0,,1.0,6.0,,,,,2.0,,,1.0,,3.0,,101727,262,2,0.0
440,Corinthians,Atacante,Róger Guedes,15.5,-0.84,0.1,5.59,18,37,,,,,1.0,8.0,,2.0,7.0,,,,,,,,1.0,,2.0,,89898,264,5,0.0
441,Internacional,Meia,Edenílson,17.08,-0.78,-0.1,4.63,32,37,,,,,,,,,11.0,,,,,1.0,,,,,,,63289,285,4,0.0
442,Atlético-MG,Técnico,Cuca,13.3,0.56,6.75,4.79,35,37,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
443,Atlético-MG,Atacante,Keno,13.12,2.18,16.2,4.01,23,37,1.0,1.0,,,1.0,2.0,,1.0,11.0,,,,,3.0,,,,,,,86485,282,5,0.0
444,Bahia,Atacante,Gilberto,12.8,-2.46,1.2,4.22,31,38,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,3.0,,61188,265,5,0.0
445,Flamengo,Zagueiro,Léo Pereira,4.04,-0.32,-0.8,3.11,17,38,,,,1.0,,1.0,,,5.0,,,,,1.0,,,1.0,,2.0,,83528,262,3,0.0
446,Corinthians,Lateral,Fagner,10.34,-1.81,-4.9,3.46,34,38,,,,,,,,,9.0,,,,,3.0,,1.0,,,4.0,,42500,264,2,0.0
447,Fluminense,Zagueiro,Luccas Claro,9.56,1.28,6.8,2.32,26,38,,,,,,,,,2.0,,1.0,,,2.0,,,,,,,73465,266,3,0.0
448,Corinthians,Meia,Giuliano,8.91,-0.49,0.5,3.51,20,38,,,,,,2.0,,,5.0,,,,,,,,,,,,51548,264,4,0.0
449,Fortaleza,Meia,Yago Pikachu,18.05,1.36,10.2,4.92,33,38,1.0,,,,,7.0,,1.0,8.0,1.0,,,,1.0,,,1.0,,,,80196,356,4,0.0
450,Internacional,Meia,Edenílson,17.29,0.21,3.6,4.6,33,38,,,,,,6.0,,,4.0,,,,,1.0,,,,,,,63289,285,4,0.0
451,América-MG,Atacante,Ademir,12.17,3.3,22.6,6.23,29,38,2.0,,,,3.0,2.0,,1.0,3.0,,,,,4.0,,,,,,,101314,327,5,0.0
452,Fluminense,Lateral,Samuel Xavier,9.92,1.2,12.4,3.25,27,38,,1.0,,,1.0,1.0,,,9.0,,1.0,,,3.0,,,,,2.0,,73384,266,2,0.0
453,Santos,Goleiro,João Paulo,6.88,-1.54,1.0,4.88,31,38,,,,,,,,,,,,,2.0,,,,,1.0,,,85425,277,1,0.0
454,Fluminense,Técnico,Marcão,11.1,1.35,8.95,3.97,20,38,,,,,,,,,,,,,,,,,,,,,73476,266,6,0.0
455,Bragantino,Atacante,Artur,16.27,-1.78,15.2,6.73,27,38,1.0,,,,2.0,3.0,,1.0,10.0,,,,,,,,1.0,,,,95799,280,5,15.2
