,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
332,Atlético-MG,Goleiro,Everson,11.66,0.12,2.5,4.04,27,28,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,72294,282,1,0.0
333,Atlético-MG,Atacante,Hulk,22.1,1.38,11.7,7.14,25,28,1.0,,,3.0,1.0,3.0,,,7.0,,,,,,,,,,3.0,,39148,282,5,0.0
334,Internacional,Atacante,Yuri Alberto,7.06,-0.43,2.2,5.13,26,28,,,1.0,,,1.0,,3.0,3.0,,,,,1.0,,,,,1.0,,100652,285,5,0.0
335,Fortaleza,Meia,Yago Pikachu,18.64,0.36,9.4,5.35,27,28,1.0,,,1.0,,1.0,,,3.0,,,,,,,,,,,,80196,356,4,0.0
336,Bragantino,Lateral,Aderlan,11.76,-1.38,-0.6,4.53,20,29,,,,,,,,,6.0,,,,,1.0,,,,,2.0,,88423,280,2,0.0
337,Fortaleza,Goleiro,Marcelo Boeck,4.33,-0.86,3.0,4.7,10,29,,,,,,,,,,,,,5.0,,,,,2.0,,,37788,356,1,0.0
338,Bragantino,Técnico,Maurício Barbieri,13.08,-0.64,1.9,4.2,27,29,,,,,,,,,,,,,,,,,,,,,82792,280,6,0.0
339,Palmeiras,Atacante,Dudu,10.43,-0.15,0.7,2.86,16,29,,,,,,3.0,,,8.0,,,,,,,,,,,,68920,275,5,0.0
340,Corinthians,Atacante,Róger Guedes,16.58,1.38,10.5,6.14,10,29,1.0,,,,3.0,4.0,,,14.0,,,,,,,,,,1.0,,89898,264,5,0.0
341,Palmeiras,Meia,Raphael Veiga,17.0,3.17,22.2,6.17,25,29,2.0,,,1.0,,1.0,,,5.0,,,,,5.0,,,,,,,94509,275,4,0.0
342,América-MG,Lateral,Marlon ,6.11,0.13,3.5,5.26,14,29,,,,1.0,1.0,3.0,,,10.0,,,,,1.0,,,,,,,86864,327,2,0.0
343,Internacional,Meia,Edenílson,17.11,-0.02,1.1,4.76,24,29,,,,,2.0,2.0,,,10.0,,,,,,,,,,1.0,,63289,285,4,0.0
344,Corinthians,Zagueiro,João Victor,9.04,1.26,8.4,3.72,26,29,,,,1.0,1.0,3.0,,,6.0,,1.0,,,1.0,,,,,1.0,,104250,264,3,0.0
345,Athlético-PR,Meia,Terans,10.9,-0.93,1.8,5.49,22,29,,,,,3.0,2.0,,,11.0,,,,,,,,,,1.0,,102878,293,4,0.0
346,Fortaleza,Zagueiro,Marcelo Benevenuto,8.31,-0.65,2.1,4.11,26,29,,,,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,95638,356,3,0.0
347,Bragantino,Atacante,Ytalo,14.8,-0.23,6.4,5.5,22,29,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,53148,280,5,6.4
348,Internacional,Lateral,Saravia,8.4,0.59,7.8,4.39,19,30,,,,,,2.0,,,2.0,,1.0,,,5.0,,,1.0,,2.0,,96725,285,2,0.0
349,Flamengo,Técnico,Renato Gaúcho,14.81,-0.24,4.32,5.27,18,30,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
350,Flamengo,Atacante,Bruno Henrique,17.7,-0.43,3.4,6.95,18,30,,,,1.0,1.0,2.0,,2.0,6.0,,,,,3.0,,,,,2.0,,90285,262,5,0.0
351,Palmeiras,Meia,Raphael Veiga,16.65,-0.35,17.2,6.59,26,30,1.0,1.0,,2.0,,2.0,,,2.0,,,,,1.0,,,,,,,94509,275,4,0.0
352,Ceará,Goleiro,João Ricardo,4.05,0.15,6.0,5.7,5,30,,,,,,,,,,,1.0,,1.0,,,,,,,,81881,354,1,0.0
353,Flamengo,Meia,Everton Ribeiro,7.25,-0.3,-2.4,3.54,16,30,,,,1.0,,5.0,,,11.0,,,,,1.0,,1.0,,,2.0,,51772,262,4,0.0
354,Internacional,Meia,Edenílson,18.14,1.03,7.1,4.85,25,30,,1.0,,,1.0,3.0,,,7.0,,,,,1.0,,,,,1.0,,63289,285,4,0.0
355,Atlético-MG,Lateral,Guilherme Arana,11.31,1.89,13.0,6.03,19,30,1.0,,,,,2.0,,,10.0,,1.0,,,3.0,,,1.0,,2.0,,87228,282,2,0.0
356,Atlético-MG,Zagueiro,Junior Alonso,9.36,0.58,7.1,4.61,17,30,,,,1.0,1.0,,,,4.0,,1.0,,,3.0,,,1.0,,1.0,,88312,282,3,0.0
357,Flamengo,Atacante,Gabriel,18.9,1.78,21.2,7.0,11,30,,2.0,,2.0,1.0,2.0,,2.0,6.0,,,,,,,,1.0,,,,83257,262,5,21.2
358,Atlético-MG,Zagueiro,Nathan Silva,8.83,1.38,5.2,3.87,26,30,,,,,2.0,,,,4.0,,1.0,,,1.0,,,,,4.0,,95794,282,3,0.0
359,Atlético-MG,Atacante,Hulk,20.65,0.47,3.2,6.73,27,30,,,,2.0,,1.0,,,12.0,,,,,2.0,,,,,1.0,,39148,282,5,0.0
360,Atlético-MG,Lateral,Guilherme Arana,9.85,-1.46,2.7,5.86,20,31,,,,,,1.0,,,3.0,,1.0,,,2.0,,,1.0,,5.0,,87228,282,2,0.0
361,Fortaleza,Zagueiro,Marcelo Benevenuto,8.26,-0.46,0.9,4.0,28,31,,,,,,,,,1.0,,,,,1.0,,,,,,,95638,356,3,0.0
362,América-MG,Lateral,Marlon ,6.17,-0.82,2.2,5.25,16,31,,,,,1.0,2.0,,,6.0,,,,,1.0,,,,,,,86864,327,2,0.0
363,Atlético-MG,Atacante,Hulk,22.18,1.53,11.0,6.88,28,31,1.0,,,1.0,2.0,,,,3.0,,,,,1.0,,,,,1.0,,39148,282,5,0.0
364,Palmeiras,Meia,Raphael Veiga,15.44,-1.21,7.6,6.63,27,31,1.0,,,,,,,,4.0,,,,,,,,,,,,94509,275,4,0.0
365,Athlético-PR,Meia,Terans,11.09,0.19,2.5,5.36,23,31,,,,1.0,,2.0,,,7.0,,,,,1.0,,,,,,,102878,293,4,0.0
366,Internacional,Técnico,Diego Aguirre,9.6,-0.49,2.62,4.24,25,31,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
367,Fortaleza,Goleiro,Marcelo Boeck,4.15,-0.42,1.0,4.34,12,31,,,,,,,,,,,,,2.0,,,,,1.0,,,37788,356,1,0.0
368,Flamengo,Atacante,Bruno Henrique,17.56,-0.14,1.8,6.68,19,31,,,,,1.0,,,,,,,,,1.0,,,,,,,90285,262,5,0.0
369,América-MG,Zagueiro,Lucas Kal,3.59,-0.46,-1.2,5.34,14,31,,,,,,,,,7.0,,,,,2.0,,,1.0,,1.0,,95662,327,3,0.0
370,Flamengo,Atacante,Gabriel,18.5,-0.4,13.0,6.96,12,31,1.0,,,,,,,1.0,5.0,,,,,,,,,,1.0,,83257,262,5,13.0
371,Internacional,Meia,Edenílson,16.82,-1.32,-1.7,4.6,26,31,,,,,,1.0,,,7.0,,,,,1.0,,,1.0,,1.0,,63289,285,4,0.0
372,Fortaleza,Zagueiro,Marcelo Benevenuto,7.96,-0.3,-0.4,3.85,29,32,,,,,,,,,4.0,,,,,,,,,,,,95638,356,3,0.0
373,Atlético-MG,Lateral,Guilherme Arana,9.85,0.0,0.0,5.86,20,32,,,,,,,,,,,,,,,,,,,,,87228,282,2,0.0
374,América-MG,Lateral,Marlon ,6.49,0.32,4.1,5.18,17,32,,,,,,3.0,,,9.0,,,,,4.0,,,,,1.0,,86864,327,2,0.0
375,Internacional,Técnico,Diego Aguirre,9.41,-0.19,1.79,4.15,26,32,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
376,Flamengo,Atacante,Gabriel,19.11,0.61,20.6,7.22,13,32,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,83257,262,5,20.6
377,Flamengo,Atacante,Bruno Henrique,20.18,2.62,17.7,7.23,20,32,1.0,2.0,,,,2.0,,1.0,8.0,,,,,1.0,,,,,2.0,,90285,262,5,0.0
378,Palmeiras,Meia,Raphael Veiga,14.53,-0.91,2.4,6.48,28,32,,,,1.0,,3.0,,,3.0,,,,,,,,,,,,94509,275,4,0.0
379,América-MG,Zagueiro,Lucas Kal,4.55,0.96,4.7,5.3,15,32,,,,,,2.0,,,8.0,,,,,5.0,,,,,1.0,,95662,327,3,0.0
380,Fortaleza,Goleiro,Marcelo Boeck,3.78,-0.37,-1.0,3.93,13,32,,,,,,,,,,,,,2.0,,,,,3.0,,,37788,356,1,0.0
381,Atlético-MG,Atacante,Hulk,22.18,0.0,0.0,6.88,28,32,,,,,,,,,,,,,,,,,,,,,39148,282,5,0.0
382,Athlético-PR,Meia,Terans,12.65,1.56,11.8,5.63,24,32,1.0,,,,5.0,5.0,,,7.0,,,,,1.0,,,1.0,,2.0,,102878,293,4,0.0
383,Internacional,Meia,Edenílson,20.01,3.19,17.9,5.09,27,32,2.0,,,1.0,,1.0,,,8.0,,,,,1.0,,,,,,,63289,285,4,0.0
384,Fortaleza,Goleiro,Marcelo Boeck,3.32,-0.46,-3.0,3.44,14,33,,,,,,,,,,,,,1.0,,,,,4.0,,,37788,356,1,0.0
385,Atlético-MG,Atacante,Hulk,19.93,-2.25,0.7,6.67,29,33,,,,,1.0,3.0,,1.0,6.0,,,,,,,,,,1.0,,39148,282,5,0.0
386,Atlético-MG,Lateral,Guilherme Arana,9.85,0.0,0.0,5.86,20,33,,,,,,,,,,,,,,,,,,,,,87228,282,2,0.0
387,Palmeiras,Meia,Raphael Veiga,13.88,-0.65,0.3,6.27,29,33,,,,,,1.0,,,2.0,,,,,,,,,,,,94509,275,4,0.0
388,Fortaleza,Zagueiro,Marcelo Benevenuto,7.55,-0.41,-1.6,3.67,30,33,,,,,,,,,6.0,,,,,1.0,,,1.0,,,,95638,356,3,0.0
389,América-MG,Lateral,Marlon ,7.91,1.42,12.7,5.6,18,33,,,1.0,,1.0,1.0,,,6.0,,1.0,,,4.0,,,,,,,86864,327,2,0.0
390,Flamengo,Atacante,Bruno Henrique,18.72,-1.46,9.6,7.34,21,33,1.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,90285,262,5,0.0
391,América-MG,Zagueiro,Lucas Kal,4.51,-0.04,4.4,5.24,16,33,,,,,,,,,6.0,,1.0,,,1.0,,,,,2.0,,95662,327,3,0.0
392,Internacional,Técnico,Diego Aguirre,9.11,-0.3,1.14,4.04,27,33,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
393,Internacional,Meia,Edenílson,17.15,-2.86,1.6,4.97,28,33,,,,1.0,1.0,,,,4.0,,,,,,,,,,,,63289,285,4,0.0
394,Athlético-PR,Meia,Terans,12.65,0.0,0.0,5.63,24,33,,,,,,,,,,,,,,,,,,,,,102878,293,4,0.0
395,Flamengo,Atacante,Gabriel,19.11,0.0,0.0,7.22,13,33,,,,,,,,,,,,,,,,,,,,,83257,262,5,0.0
